2.03	8
4.49	9
6.36	19
10.91	22
11.9	26
12.11	28
15.25	27
15.33	30
15.52	39
16.56	29
20.37	40
20.53	43
25.22	54
26.82	55
46.08	54
50.54	73
52.24	62


