 1.572322E-02	 1.303561E-09
 .0160563	 1.303496E-09
 1.638938E-02	 1.303434E-09
 1.672246E-02	 1.30337E-09
 1.705865E-02	 1.310156E-09
 1.739795E-02	 1.323905E-09
 1.774035E-02	 1.344828E-09
 1.807964E-02	 1.358937E-09
 1.841583E-02	 1.366013E-09
 1.875202E-02	 1.373127E-09
 1.910374E-02	 1.416941E-09
 1.946789E-02	 1.493144E-09
 1.984758E-02	 1.615237E-09
 2.018066E-02	 1.615157E-09
 2.051063E-02	 1.606631E-09
 2.084682E-02	 1.615E-09
 2.118301E-02	 1.62341E-09
 2.154095E-02	 1.692867E-09
 2.188024E-02	 1.710631E-09
 2.221643E-02	 1.719539E-09
 2.256194E-02	 1.755897E-09
 2.291056E-02	 1.80245E-09
 2.324985E-02	 1.821361E-09
 2.360158E-02	 1.879478E-09
 2.396262E-02	 1.970194E-09
 2.431124E-02	 2.022429E-09
 2.466917E-02	 2.108962E-09
 2.500536E-02	 2.119944E-09
 2.533844E-02	 2.119839E-09
 2.567774E-02	 2.14208E-09
 2.602635E-02	 2.198871E-09
 2.637808E-02	 2.269034E-09
 2.672048E-02	 2.304894E-09
 2.705667E-02	 2.3169E-09
 2.741771E-02	 2.42873E-09
 2.776943E-02	 2.506227E-09
 2.810252E-02	 2.506103E-09
 2.844181E-02	 2.532396E-09
 2.879353E-02	 2.613202E-09
 2.912972E-02	 2.626809E-09
 2.948144E-02	 2.710628E-09
 2.981453E-02	 2.710498E-09
 3.014761E-02	 2.710364E-09
 3.052418E-02	 2.916656E-09
 3.086969E-02	 2.978326E-09
 .0312121	 3.025395E-09
 3.154518E-02	 3.025245E-09
 3.190001E-02	 3.138188E-09
 .0322362	 3.154529E-09
 3.257238E-02	 3.170961E-09
 3.290857E-02	 3.187473E-09
 3.323855E-02	 3.170647E-09
 3.357163E-02	 3.170496E-09
 3.397927E-02	 3.595467E-09
 3.432168E-02	 3.652289E-09
 3.465476E-02	 3.652108E-09
 3.498474E-02	 3.632836E-09
 3.531782E-02	 3.632656E-09
 3.568818E-02	 3.868365E-09
 3.602748E-02	 3.908951E-09
 3.637299E-02	 3.991602E-09
 3.671539E-02	 4.054685E-09
 3.705158E-02	 4.075806E-09
 3.740019E-02	 4.183865E-09
 3.773949E-02	 4.227761E-09
 .038085	 4.317153E-09
 3.842119E-02	 4.339633E-09
 3.876048E-02	 4.385163E-09
 3.913084E-02	 4.669701E-09
 3.947635E-02	 4.768437E-09
 3.982497E-02	 4.894859E-09
 4.016116E-02	 4.920348E-09
 4.050045E-02	 4.97198E-09
 4.083975E-02	 5.024144E-09
 4.119769E-02	 5.239102E-09
 4.153698E-02	 5.294079E-09
 4.187628E-02	 5.349623E-09
 4.221247E-02	 5.377479E-09
 4.254866E-02	 5.405481E-09
 4.288485E-02	 5.433639E-09
 4.323346E-02	 5.577686E-09
 4.357897E-02	 5.695621E-09
 4.392137E-02	 5.785634E-09
 4.426067E-02	 5.846346E-09
 4.460618E-02	 5.969961E-09
 4.494858E-02	 6.06431E-09
 4.529409E-02	 6.192534E-09
 4.570794E-02	 7.096607E-09
 4.603792E-02	 7.059145E-09
 .046371	 7.058795E-09
 4.672273E-02	 7.284032E-09
 4.707134E-02	 7.477149E-09
 4.741064E-02	 7.555596E-09
 4.774683E-02	 7.59494E-09
 4.807991E-02	 7.594577E-09
 4.842542E-02	 7.755158E-09
 4.876161E-02	 7.795541E-09
 .0490978	 7.836134E-09
 4.943709E-02	 7.918363E-09
 .0497826	 8.085789E-09
 .050125	 8.213576E-09
 5.045808E-02	 8.213169E-09
 5.079738E-02	 8.299339E-09
 5.113978E-02	 8.430501E-09
 5.148529E-02	 8.608755E-09
 5.182148E-02	 8.653584E-09
 5.216078E-02	 8.74439E-09
 5.250318E-02	 8.882586E-09
 5.283937E-02	 8.928839E-09
 5.317556E-02	 8.975334E-09
 5.350864E-02	 8.974906E-09
 5.387279E-02	 9.457556E-09
 5.420276E-02	 9.40763E-09
 5.452963E-02	 9.309048E-09
 5.486272E-02	 9.308586E-09
 .0551958	 9.308142E-09
 5.552888E-02	 9.307681E-09
 5.586507E-02	 9.356148E-09
 5.621058E-02	 9.553975E-09
 5.654987E-02	 9.654212E-09
 5.689538E-02	 9.858341E-09
 5.722846E-02	 9.857871E-09
 5.756155E-02	 9.857382E-09
 5.791948E-02	 1.027915E-08
 5.826189E-02	 1.04416E-08
 5.859808E-02	 1.049597E-08
 5.894048E-02	 1.066185E-08
 5.927667E-02	 1.071737E-08
 5.961907E-02	 1.088676E-08
 5.995526E-02	 1.094345E-08
