0	0	0	
0	0.01	0	
0	0.02	0	
0	0.03	0	
0	0.04	0	
0	0.05	0	
0	0.06	0	
0	0.07	0	
0	0.08	0	
0	0.09	0	
0	0.1	0	
0	0.11	0	
0	0.12	0	
0	0.13	0	
0	0.14	0	
0	0.15	0	
0	0.16	0	
0	0.17	0	
0	0.18	0	
0	0.19	0	
0	0.2	0	
0	0.21	0	
0	0.22	0	
0	0.23	0	
0	0.24	0	
0	0.25	0	
0	0.26	0	
0	0.27	0	
0	0.28	0	
0	0.29	0	
0	0.3	0	
0	0.31	0	
0	0.32	0	
0	0.33	0	
0	0.34	0	
0	0.35	0	
0	0.36	0	
0	0.37	0	
0	0.38	0	
0	0.39	0	
0	0.4	0	
0	0.41	0	
0	0.42	0	
0	0.43	0	
0	0.44	0	
0	0.45	0	
0	0.46	0	
0	0.47	0	
0	0.48	0	
0	0.49	0	
0	0.5	0	
0	0.51	0	
0	0.52	0	
0	0.53	0	
0	0.54	0	
0	0.55	0	
0	0.56	0	
0	0.57	0	
0	0.58	0	
0	0.59	0	
0	0.6	0	
0	0.61	0	
0	0.62	0	
0	0.63	0	
0	0.64	0	
0	0.65	0	
0	0.66	0	
0	0.67	0	
0	0.68	0	
0	0.69	0	
0	0.7	0	
0	0.71	0	
0	0.72	0	
0	0.73	0	
0	0.74	0	
0	0.75	0	
0	0.76	0	
0	0.77	0	
0	0.78	0	
0	0.79	0	
0	0.8	0	
0	0.81	0	
0	0.82	0	
0	0.83	0	
0	0.84	0	
0	0.85	0	
0	0.86	0	
0	0.87	0	
0	0.88	0	
0	0.89	0	
0	0.9	0	
0	0.91	0	
0	0.92	0	
0	0.93	0	
0	0.94	0	
0	0.95	0	
0	0.96	0	
0	0.97	0	
0	0.98	0	
0	0.99	0	
0	1	0	
0	1.01	0	
0	1.02	0	
0	1.03	0	
0	1.04	0	
0	1.05	0	
0	1.06	0	
0	1.07	0	
0	1.08	0	
0	1.09	0	
0	1.1	0	
0	1.11	0	
0	1.12	0	
0	1.13	0	
0	1.14	0	
0	1.15	0	
0	1.16	0	
0	1.17	0	
0	1.18	0	
0	1.19	0	
0	1.2	0	
0	1.21	0	
0	1.22	0	
0	1.23	0	
0	1.24	0	
0	1.25	0	
0	1.26	0	
0	1.27	0	
0	1.28	0	
0	1.29	0	
0	1.3	0	
0	1.31	0	
0	1.32	0	
0	1.33	0	
0	1.34	0	
0	1.35	0	
0	1.36	0	
0	1.37	0	
0	1.38	0	
0	1.39	0	
0	1.4	0	
0	1.41	0	
0	1.42	0	
0	1.43	0	
0	1.44	0	
0	1.45	0	
0	1.46	0	
0	1.47	0	
0	1.48	0	
0	1.49	0	
0	1.5	0	
0	1.51	0	
0	1.52	0	
0	1.53	0	
0	1.54	0	
0	1.55	0	
0	1.56	0	
0	1.57	0	
0	1.58	0	
0	1.59	0	
0	1.6	0	
0	1.61	0	
0	1.62	0	
0	1.63	0	
0	1.64	0	
0	1.65	0	
0	1.66	0	
0	1.67	0	
0	1.68	0	
0	1.69	0	
0	1.7	0	
0	1.71	0	
0	1.72	0	
0	1.73	0	
0	1.74	0	
0	1.75	0	
0	1.76	0	
0	1.77	0	
0	1.78	0	
0	1.79	0	
0	1.8	0	
0	1.81	0	
0	1.82	0	
0	1.83	0	
0	1.84	0	
0	1.85	0	
0	1.86	0	
0	1.87	0	
0	1.88	0	
0	1.89	0	
0	1.9	0	
0	1.91	0	
0	1.92	0	
0	1.93	0	
0	1.94	0	
0	1.95	0	
0	1.96	0	
0	1.97	0	
0	1.98	0	
0	1.99	0	
0	2	0	
0	2.01	0	
0	2.02	0	
0	2.03	0	
0	2.04	0	
0	2.05	0	
0	2.06	0	
0	2.07	0	
0	2.08	0	
0	2.09	0	
0	2.1	0	
0	2.11	0	
0	2.12	0	
0	2.13	0	
0	2.14	0	
0	2.15	0	
0	2.16	0	
0	2.17	0	
0	2.18	0	
0	2.19	0	
0	2.2	0	
0	2.21	0	
0	2.22	0	
0	2.23	0	
0	2.24	0	
0	2.25	0	
0	2.26	0	
0	2.27	0	
0	2.28	0	
0	2.29	0	
0	2.3	0	
0	2.31	0	
0	2.32	0	
0	2.33	0	
0	2.34	0	
0	2.35	0	
0	2.36	0	
0	2.37	0	
0	2.38	0	
0	2.39	0	
0	2.4	0	
0	2.41	0	
0	2.42	0	
0	2.43	0	
0	2.44	0	
0	2.45	0	
0	2.46	0	
0	2.47	0	
0	2.48	0	
0	2.49	0	
0	2.5	0	
0	2.51	0	
0	2.52	0	
0	2.53	0	
0	2.54	0	
0	2.55	0	
0	2.56	0	
0	2.57	0	
0	2.58	0	
0	2.59	0	
0	2.6	0	
0	2.61	0	
0	2.62	0	
0	2.63	0	
0	2.64	0	
0	2.65	0	
0	2.66	0	
0	2.67	0	
0	2.68	0	
0	2.69	0	
0	2.7	0	
0	2.71	0	
0	2.72	0	
0	2.73	0	
0	2.74	0	
0	2.75	0	
0	2.76	0	
0	2.77	0	
0	2.78	0	
0	2.79	0	
0	2.8	0	
0	2.81	0	
0	2.82	0	
0	2.83	0	
0	2.84	0	
0	2.85	0	
0	2.86	0	
0	2.87	0	
0	2.88	0	
0	2.89	0	
0	2.9	0	
0	2.91	0	
0	2.92	0	
0	2.93	0	
0	2.94	0	
0	2.95	0	
0	2.96	0	
0	2.97	0	
0	2.98	0	
0	2.99	0	
0	3	0	
-2e-008	0	0.5	
4.7e-007	0.01	0.5	
9.2e-007	0.02	0.5	
1.34e-006	0.03	0.5	
1.75e-006	0.04	0.5	
2.09e-006	0.05	0.5	
2.4e-006	0.06	0.5	
2.68e-006	0.07	0.5	
2.93e-006	0.08	0.5	
3.16e-006	0.09	0.5	
3.35e-006	0.1	0.5	
3.51e-006	0.11	0.5	
3.65e-006	0.12	0.5	
3.76e-006	0.13	0.5	
3.85e-006	0.14	0.5	
3.92e-006	0.15	0.5	
3.98e-006	0.16	0.5	
4.02e-006	0.17	0.5	
4.06e-006	0.18	0.5	
4.08e-006	0.19	0.5	
4.1e-006	0.2	0.5	
4.11e-006	0.21	0.5	
4.12e-006	0.22	0.5	
4.13e-006	0.23	0.5	
4.14e-006	0.24	0.5	
4.14e-006	0.25	0.5	
4.14e-006	0.26	0.5	
4.15e-006	0.27	0.5	
4.15e-006	0.28	0.5	
4.15e-006	0.29	0.5	
4.15e-006	0.3	0.5	
4.15e-006	0.31	0.5	
4.15e-006	0.32	0.5	
4.15e-006	0.33	0.5	
4.15e-006	0.34	0.5	
4.16e-006	0.35	0.5	
4.16e-006	0.36	0.5	
4.16e-006	0.37	0.5	
4.16e-006	0.38	0.5	
4.16e-006	0.39	0.5	
4.16e-006	0.4	0.5	
4.16e-006	0.41	0.5	
4.16e-006	0.42	0.5	
4.16e-006	0.43	0.5	
4.16e-006	0.44	0.5	
4.16e-006	0.45	0.5	
4.16e-006	0.46	0.5	
4.16e-006	0.47	0.5	
4.16e-006	0.48	0.5	
4.17e-006	0.49	0.5	
4.17e-006	0.5	0.5	
4.17e-006	0.51	0.5	
4.17e-006	0.52	0.5	
4.17e-006	0.53	0.5	
4.17e-006	0.54	0.5	
4.17e-006	0.55	0.5	
4.17e-006	0.56	0.5	
4.17e-006	0.57	0.5	
4.17e-006	0.58	0.5	
4.17e-006	0.59	0.5	
4.17e-006	0.6	0.5	
4.17e-006	0.61	0.5	
4.17e-006	0.62	0.5	
4.17e-006	0.63	0.5	
4.17e-006	0.64	0.5	
4.17e-006	0.65	0.5	
4.17e-006	0.66	0.5	
4.17e-006	0.67	0.5	
4.17e-006	0.68	0.5	
4.17e-006	0.69	0.5	
4.17e-006	0.7	0.5	
4.18e-006	0.71	0.5	
4.18e-006	0.72	0.5	
4.18e-006	0.73	0.5	
4.18e-006	0.74	0.5	
4.18e-006	0.75	0.5	
4.18e-006	0.76	0.5	
4.18e-006	0.77	0.5	
4.18e-006	0.78	0.5	
4.18e-006	0.79	0.5	
4.18e-006	0.8	0.5	
4.18e-006	0.81	0.5	
4.18e-006	0.82	0.5	
4.18e-006	0.83	0.5	
4.18e-006	0.84	0.5	
4.18e-006	0.85	0.5	
4.18e-006	0.86	0.5	
4.18e-006	0.87	0.5	
4.18e-006	0.88	0.5	
4.18e-006	0.89	0.5	
4.18e-006	0.9	0.5	
4.18e-006	0.91	0.5	
4.18e-006	0.92	0.5	
4.18e-006	0.93	0.5	
4.18e-006	0.94	0.5	
4.18e-006	0.95	0.5	
4.18e-006	0.96	0.5	
4.18e-006	0.97	0.5	
4.18e-006	0.98	0.5	
4.18e-006	0.99	0.5	
4.19e-006	1	0.5	
4.19e-006	1.01	0.5	
4.19e-006	1.02	0.5	
4.19e-006	1.03	0.5	
4.19e-006	1.04	0.5	
4.19e-006	1.05	0.5	
4.19e-006	1.06	0.5	
4.19e-006	1.07	0.5	
4.19e-006	1.08	0.5	
4.19e-006	1.09	0.5	
4.19e-006	1.1	0.5	
4.19e-006	1.11	0.5	
4.19e-006	1.12	0.5	
4.19e-006	1.13	0.5	
4.19e-006	1.14	0.5	
4.19e-006	1.15	0.5	
4.19e-006	1.16	0.5	
4.19e-006	1.17	0.5	
4.19e-006	1.18	0.5	
4.19e-006	1.19	0.5	
4.19e-006	1.2	0.5	
4.19e-006	1.21	0.5	
4.19e-006	1.22	0.5	
4.19e-006	1.23	0.5	
4.19e-006	1.24	0.5	
4.19e-006	1.25	0.5	
4.19e-006	1.26	0.5	
4.19e-006	1.27	0.5	
4.19e-006	1.28	0.5	
4.19e-006	1.29	0.5	
4.19e-006	1.3	0.5	
4.19e-006	1.31	0.5	
4.19e-006	1.32	0.5	
4.19e-006	1.33	0.5	
4.19e-006	1.34	0.5	
4.19e-006	1.35	0.5	
4.19e-006	1.36	0.5	
4.19e-006	1.37	0.5	
4.19e-006	1.38	0.5	
4.19e-006	1.39	0.5	
4.19e-006	1.4	0.5	
4.2e-006	1.41	0.5	
4.19e-006	1.42	0.5	
4.2e-006	1.43	0.5	
4.2e-006	1.44	0.5	
4.2e-006	1.45	0.5	
4.2e-006	1.46	0.5	
4.2e-006	1.47	0.5	
4.2e-006	1.48	0.5	
4.2e-006	1.49	0.5	
4.2e-006	1.5	0.5	
4.2e-006	1.51	0.5	
4.2e-006	1.52	0.5	
4.2e-006	1.53	0.5	
4.2e-006	1.54	0.5	
4.2e-006	1.55	0.5	
4.2e-006	1.56	0.5	
4.2e-006	1.57	0.5	
4.2e-006	1.58	0.5	
4.2e-006	1.59	0.5	
4.2e-006	1.6	0.5	
4.2e-006	1.61	0.5	
4.2e-006	1.62	0.5	
4.2e-006	1.63	0.5	
4.2e-006	1.64	0.5	
4.2e-006	1.65	0.5	
4.2e-006	1.66	0.5	
4.2e-006	1.67	0.5	
4.2e-006	1.68	0.5	
4.2e-006	1.69	0.5	
4.2e-006	1.7	0.5	
4.2e-006	1.71	0.5	
4.2e-006	1.72	0.5	
4.2e-006	1.73	0.5	
4.2e-006	1.74	0.5	
4.2e-006	1.75	0.5	
4.2e-006	1.76	0.5	
4.2e-006	1.77	0.5	
4.2e-006	1.78	0.5	
4.2e-006	1.79	0.5	
4.2e-006	1.8	0.5	
4.2e-006	1.81	0.5	
4.2e-006	1.82	0.5	
4.2e-006	1.83	0.5	
4.2e-006	1.84	0.5	
4.2e-006	1.85	0.5	
4.2e-006	1.86	0.5	
4.21e-006	1.87	0.5	
4.21e-006	1.88	0.5	
4.21e-006	1.89	0.5	
4.21e-006	1.9	0.5	
4.21e-006	1.91	0.5	
4.21e-006	1.92	0.5	
4.21e-006	1.93	0.5	
4.21e-006	1.94	0.5	
4.21e-006	1.95	0.5	
4.21e-006	1.96	0.5	
4.21e-006	1.97	0.5	
4.21e-006	1.98	0.5	
4.21e-006	1.99	0.5	
4.21e-006	2	0.5	
4.21e-006	2.01	0.5	
4.21e-006	2.02	0.5	
4.21e-006	2.03	0.5	
4.21e-006	2.04	0.5	
4.21e-006	2.05	0.5	
4.21e-006	2.06	0.5	
4.21e-006	2.07	0.5	
4.21e-006	2.08	0.5	
4.21e-006	2.09	0.5	
4.21e-006	2.1	0.5	
4.21e-006	2.11	0.5	
4.21e-006	2.12	0.5	
4.22e-006	2.13	0.5	
4.22e-006	2.14	0.5	
4.22e-006	2.15	0.5	
4.22e-006	2.16	0.5	
4.22e-006	2.17	0.5	
4.22e-006	2.18	0.5	
4.22e-006	2.19	0.5	
4.22e-006	2.2	0.5	
4.22e-006	2.21	0.5	
4.22e-006	2.22	0.5	
4.22e-006	2.23	0.5	
4.22e-006	2.24	0.5	
4.22e-006	2.25	0.5	
4.22e-006	2.26	0.5	
4.22e-006	2.27	0.5	
4.22e-006	2.28	0.5	
4.23e-006	2.29	0.5	
4.23e-006	2.3	0.5	
4.23e-006	2.31	0.5	
4.23e-006	2.32	0.5	
4.23e-006	2.33	0.5	
4.23e-006	2.34	0.5	
4.23e-006	2.35	0.5	
4.23e-006	2.36	0.5	
4.23e-006	2.37	0.5	
4.23e-006	2.38	0.5	
4.23e-006	2.39	0.5	
4.23e-006	2.4	0.5	
4.24e-006	2.41	0.5	
4.24e-006	2.42	0.5	
4.24e-006	2.43	0.5	
4.24e-006	2.44	0.5	
4.24e-006	2.45	0.5	
4.24e-006	2.46	0.5	
4.24e-006	2.47	0.5	
4.24e-006	2.48	0.5	
4.25e-006	2.49	0.5	
4.25e-006	2.5	0.5	
4.25e-006	2.51	0.5	
4.25e-006	2.52	0.5	
4.25e-006	2.53	0.5	
4.25e-006	2.54	0.5	
4.25e-006	2.55	0.5	
4.26e-006	2.56	0.5	
4.26e-006	2.57	0.5	
4.26e-006	2.58	0.5	
4.26e-006	2.59	0.5	
4.26e-006	2.6	0.5	
4.26e-006	2.61	0.5	
4.27e-006	2.62	0.5	
4.27e-006	2.63	0.5	
4.27e-006	2.64	0.5	
4.27e-006	2.65	0.5	
4.27e-006	2.66	0.5	
4.28e-006	2.67	0.5	
4.28e-006	2.68	0.5	
4.28e-006	2.69	0.5	
4.28e-006	2.7	0.5	
4.29e-006	2.71	0.5	
4.29e-006	2.72	0.5	
4.29e-006	2.73	0.5	
4.29e-006	2.74	0.5	
4.3e-006	2.75	0.5	
4.3e-006	2.76	0.5	
4.3e-006	2.77	0.5	
4.3e-006	2.78	0.5	
4.31e-006	2.79	0.5	
4.31e-006	2.8	0.5	
4.31e-006	2.81	0.5	
4.32e-006	2.82	0.5	
4.32e-006	2.83	0.5	
4.32e-006	2.84	0.5	
4.32e-006	2.85	0.5	
4.33e-006	2.86	0.5	
4.33e-006	2.87	0.5	
4.33e-006	2.88	0.5	
4.34e-006	2.89	0.5	
4.34e-006	2.9	0.5	
4.35e-006	2.91	0.5	
4.35e-006	2.92	0.5	
4.35e-006	2.93	0.5	
4.36e-006	2.94	0.5	
4.36e-006	2.95	0.5	
4.37e-006	2.96	0.5	
4.37e-006	2.97	0.5	
4.37e-006	2.98	0.5	
4.38e-006	2.99	0.5	
4.38e-006	3	0.5	
-6e-008	0	1	
1.82e-006	0.01	1	
3.66e-006	0.02	1	
5.47e-006	0.03	1	
7.39e-006	0.04	1	
9.13e-006	0.05	1	
1.08e-005	0.06	1	
1.25e-005	0.07	1	
1.42e-005	0.08	1	
1.59e-005	0.09	1	
1.75e-005	0.1	1	
