1	0.11632593409149	-0.21040781202986	-18.68646902835	-18.686469028407	0	
1.2589254117942	0.18327730894432	-0.26453236731354	-14.737826010115	-14.737826010369	0.1	
1.5848931924611	0.28776979213571	-0.3323124572263	-10.81909593817	-10.819095938728	0.2	
1.9952623149689	0.44938947964669	-0.41691750571646	-6.9475419754481	-6.9475419764643	0.3	
2.5118864315096	0.69582020861807	-0.52195811250273	-3.1500592449141	-3.1500592466028	0.4	
3.1622776601684	1.0631829437423	-0.65120892865066	0.53216001523936	0.53216001260992	0.5	
3.981071705535	1.591873558176	-0.80789640917174	4.0381713789974	4.038171375149	0.6	
5.0118723362727	2.313062930091	-0.9932595582773	7.2837489703235	7.2837489650832	0.7	
6.3095734448019	3.2235308890031	-1.2043249890154	10.166636722581	10.166636716062	0.8	
7.9432823472428	4.2607112150928	-1.4318316080455	12.589641986793	12.589641979525	0.9	
10	5.3087200251412	-1.6605765261126	14.499796436593	14.499796429404	1	
12.589254117942	6.2501578193653	-1.8735954419981	15.917819672367	15.917819666019	1.1	
15.848931924611	7.022742816448	-2.057655963146	16.930135283625	16.930135278526	1.2	
19.952623149689	7.6317747581135	-2.2059266663997	17.65251088499	17.652510881176	1.3	
25.118864315096	8.126092745265	-2.3171479331161	18.19763549475	18.197635492056	1.4	
31.622776601684	8.5721467222914	-2.3935881008627	18.661791917802	18.661791916016	1.5	
39.81071705535	9.0412916670111	-2.4396027227311	19.124609591328	19.124609590275	1.6	
50.118723362727	9.6066348884542	-2.4611575470132	19.651425702775	19.651425702334	1.7	
63.095734448019	10.341601109313	-2.4658672584889	20.291755647709	20.291755647798	1.8	
79.432823472428	11.314232742436	-2.4628435083548	21.07250216533	21.072502165874	1.9	
100	12.574266209882	-2.4617729552321	21.989653011263	21.989653012167	2	
125.89254117942	14.133986108424	-2.4712039558536	23.005293202659	23.005293203798	2.1	
158.48931924611	15.948955176124	-2.4966902302956	24.054644749611	24.054644750846	2.2	
199.52623149689	17.910172252874	-2.5396351333963	25.061995254795	25.061995255991	2.3	
251.18864315096	19.860767909758	-2.5973375282363	25.959920726614	25.959920727669	2.4	
316.22776601684	21.639435429661	-2.6642436676664	26.704918517802	26.704918518661	2.5	
398.1071705535	23.130495915429	-2.733909579291	27.28369888198	27.283698882632	2.6	
501.18723362727	24.290316921969	-2.800817037188	27.708663623863	27.708663624332	2.7	
630.95734448019	25.138791414176	-2.8613422546845	28.006887889615	28.006887889938	2.8	
794.32823472428	25.731102984767	-2.9137931466123	28.209168059948	28.209168060164	2.9	
1000	26.130870229925	-2.957913702788	28.343077463403	28.343077463544	3	
1258.9254117942	26.394471532143	-2.9942905508046	28.430259420339	28.430259420429	3.1	
1584.8931924611	26.56559640798	-3.0238903105684	28.486391408707	28.486391408764	3.2	
1995.2623149689	26.675556506626	-3.0477722882742	28.52226976923	28.522269769265	3.3	
2511.8864315096	26.745747645156	-3.0669388407596	28.545094851596	28.545094851617	3.4	
3162.2776601684	26.790363159964	-3.0822721997013	28.559572015575	28.559572015588	3.5	
3981.071705535	26.818645364864	-3.0945184192424	28.568736748893	28.5687367489	3.6	
5011.8723362727	26.836542794071	-3.1042939626273	28.57453134606	28.574531346064	3.7	
6309.5734448019	26.847855991974	-3.1121014102391	28.578192193238	28.578192193239	3.8	
7943.2823472428	26.855001874666	-3.118347477889	28.580503740566	28.580503740566	3.9	
10000	26.859512886348	-3.1233602395121	28.581962644175	28.581962644174	4	
12589.254117942	26.862358743742	-3.1274043578897	28.582882895183	28.582882895182	4.1	
15848.931924611	26.864152137416	-3.1306940506464	28.583462766062	28.58346276606	4.2	
19952.623149689	26.865279539208	-3.1334039309271	28.583827277178	28.583827277175	4.3	
25118.864315096	26.86598404723	-3.1356780213464	28.584055050676	28.584055050673	4.4	
31622.776601684	26.866417629519	-3.1376372807421	28.584195228587	28.584195228584	4.5	
